,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
63,Ligne 9,@Ligne9_RATP,2018-02-11T11:49:45.000Z,"Ligne 9
@Ligne9_RATP
·
Feb 11, 2018","12:46, le trafic est perturbé sur la ligne (Personnes sur les voies) #RATP #Ligne9",,,,,[],https://twitter.com/Ligne9_RATP/status/962654888302956545
64,Ligne 9,@Ligne9_RATP,2018-02-11T11:01:52.000Z,"Ligne 9
@Ligne9_RATP
·
Feb 11, 2018","11:57, le trafic est interrompu entre Pte de St-Cloud et Havre Caum. (Personnes sur les voies) #RATP #Ligne9",,,,,[],https://twitter.com/Ligne9_RATP/status/962642839971692544
65,Ligne 9,@Ligne9_RATP,2018-02-11T10:39:46.000Z,"Ligne 9
@Ligne9_RATP
·
Feb 11, 2018","11:37, le trafic est interrompu entre Trocadero et Havre Caum. Reprise estimée à 12:00. (Personnes sur les voies) #RATP #Ligne9",,1,3,1,[],https://twitter.com/Ligne9_RATP/status/962637276336582656
66,Ligne 9,@Ligne9_RATP,2018-02-11T10:30:45.000Z,"Ligne 9
@Ligne9_RATP
·
Feb 11, 2018","11:27, le trafic est interrompu entre Trocadero et Havre Caum. Reprise estimée à 11:40. (Personnes sur les voies) #RATP #Ligne9",,,,,[],https://twitter.com/Ligne9_RATP/status/962635007222276096
67,Ligne 9,@Ligne9_RATP,2018-02-09T04:49:45.000Z,"Ligne 9
@Ligne9_RATP
·
Feb 9, 2018","05:46, le trafic est perturbé sur la ligne (incident technique) #RATP #Ligne9",,,3,1,[],https://twitter.com/Ligne9_RATP/status/961824415846576130
68,Ligne 9,@Ligne9_RATP,2018-02-05T17:19:34.000Z,"Ligne 9
@Ligne9_RATP
·
Feb 5, 2018","18:17, le trafic est perturbé sur la ligne (incident technique) #RATP #Ligne9",,1,3,1,[],https://twitter.com/Ligne9_RATP/status/960563564967874561
69,Ligne 9,@Ligne9_RATP,2018-02-05T15:25:34.000Z,"Ligne 9
@Ligne9_RATP
·
Feb 5, 2018","16:22, le trafic est interrompu entre Pte de St-Cloud et Pont de Sevres. Reprise estimée à 19:00. (incident technique) #RATP #Ligne9",,2,10,1,[],https://twitter.com/Ligne9_RATP/status/960534875269976065
70,Ligne 9,@Ligne9_RATP,2018-02-05T14:27:34.000Z,"Ligne 9
@Ligne9_RATP
·
Feb 5, 2018","15:25, le trafic est interrompu entre Pont de Sevres et Pte de St-Cloud. Reprise estimée à 17:30. (incident technique) #RATP #Ligne9",,4,8,2,[],https://twitter.com/Ligne9_RATP/status/960520279255633920
71,Ligne 9,@Ligne9_RATP,2018-02-05T13:49:06.000Z,"Ligne 9
@Ligne9_RATP
·
Feb 5, 2018","14:46, le trafic est interrompu entre Pont de Sevres et Pte de St-Cloud. Reprise estimée à 15:30. (incident technique) #RATP #Ligne9",,2,5,2,[],https://twitter.com/Ligne9_RATP/status/960510596952285184
72,Ligne 9,@Ligne9_RATP,2018-02-05T07:54:35.000Z,"Ligne 9
@Ligne9_RATP
·
Feb 5, 2018","08:52, le trafic est perturbé de La Muette vers Pont de Sevres (panne de signalisation) #RATP #Ligne9",,3,9,7,[],https://twitter.com/Ligne9_RATP/status/960421381799333888
73,Ligne 9,@Ligne9_RATP,2018-02-05T06:30:37.000Z,"Ligne 9
@Ligne9_RATP
·
Feb 5, 2018","07:26, le trafic est perturbé de Trocadero vers Pont de Sevres (panne de signalisation) #RATP #Ligne9",,,3,1,[],https://twitter.com/Ligne9_RATP/status/960400247842312192
74,Ligne 9,@Ligne9_RATP,2018-02-02T18:31:41.000Z,"Ligne 9
@Ligne9_RATP
·
Feb 2, 2018","19:28, le trafic est perturbé sur la ligne (Personnes sur les voies) #RATP #Ligne9",,,2,1,[],https://twitter.com/Ligne9_RATP/status/959494549516308480
75,Ligne 9,@Ligne9_RATP,2018-02-01T11:02:36.000Z,"Ligne 9
@Ligne9_RATP
·
Feb 1, 2018","Le trafic est interrompu pour le moment entre Porte de St Cloud et Pont de Sèvres.
#Ligne9 #RATP",,1,1,1,[],https://twitter.com/Ligne9_RATP/status/959019146259419136
76,Ligne 9,@Ligne9_RATP,2018-02-01T09:28:49.000Z,"Ligne 9
@Ligne9_RATP
·
Feb 1, 2018","10:26, le trafic est interrompu entre Pte de St-Cloud et Pont de Sevres. Reprise estimée à 12:30. (incident technique) #RATP #Ligne9",,,2,2,[],https://twitter.com/Ligne9_RATP/status/958995545221103616
