,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
223,Ligne 9,@Ligne9_RATP,2020-10-27T15:44:21.000Z,"Ligne 9
@Ligne9_RATP
·
Oct 27, 2020","  En raison de personnes sur les voies, le trafic est interrompu entre  Havre–Caumartin et Nation. Reprise estimée à 17h15  #Ligne9 #RATP",❌,2.0,1.0,8.0,[],https://twitter.com/Ligne9_RATP/status/1321115526765047809
224,Ligne 9,@Ligne9_RATP,2020-10-27T15:29:18.000Z,"Ligne 9
@Ligne9_RATP
·
Oct 27, 2020","  En raison de Mesures de sécurité,  le trafic est interrompu entre Porte de Saint-Cloud et Franklin D. Roosevelt . Reprise estimée à 18h00  #Ligne9 #RATP",❌,8.0,5.0,7.0,[],https://twitter.com/Ligne9_RATP/status/1321111739589689346
225,Ligne 9,@Ligne9_RATP,2020-10-27T04:48:36.000Z,"Ligne 9
@Ligne9_RATP
·
Oct 27, 2020",[ Incident affectant la voie à République] 05h47 Le trafic est perturbé de République vers Pont de Sèvre. #ligne9 #RATP,⚠,3.0,,2.0,[],https://twitter.com/Ligne9_RATP/status/1320950501714874369
226,Ligne 9,@Ligne9_RATP,2020-10-20T13:23:46.000Z,"Ligne 9
@Ligne9_RATP
·
Oct 20, 2020", Incident voyageur à Oberkampf. Une rame stationne en direction de pont de Sèvres. #ligne9 #RATP,⚠,1.0,1.0,,[],https://twitter.com/Ligne9_RATP/status/1318543432739151872
227,Ligne 9,@Ligne9_RATP,2020-10-07T05:32:59.000Z,"Ligne 9
@Ligne9_RATP
·
Oct 7, 2020",[ Incident affectant la voie] 07h30 : le trafic est perturbé sur l'ensemble de la ligne #Ligne9 #RATP,⚠,2.0,3.0,3.0,[],https://twitter.com/Ligne9_RATP/status/1313713912995614723
228,Ligne 9,@Ligne9_RATP,2020-10-06T17:05:44.000Z,"Ligne 9
@Ligne9_RATP
·
Oct 6, 2020",[  Personnes sur les voies] 19h04 : le trafic est interrompu entre Nation et Mairie de Montreuil.  La reprise du trafic est estimée vers 19h30. #Ligne9 #RATP,❌,2.0,4.0,1.0,[],https://twitter.com/Ligne9_RATP/status/1313525864160735233
229,Ligne 9,@Ligne9_RATP,2020-10-05T19:52:50.000Z,"Ligne 9
@Ligne9_RATP
·
Oct 5, 2020",[ Personnes sur les voies] 21:52 le trafic est perturbé sur l'ensemble de la #ligne9 #RATP,⚠,1.0,1.0,2.0,[],https://twitter.com/Ligne9_RATP/status/1313205529095876612
230,Ligne 9,@Ligne9_RATP,2020-10-05T15:23:47.000Z,"Ligne 9
@Ligne9_RATP
·
Oct 5, 2020",[ Bagage oublié à Miromesnil] 17h21 : le trafic est interrompu entre Franklin D. Roosevelt et Havre Caumartin . La reprise est estimée à 18h20 #Ligne9 #RATP,❌,3.0,6.0,2.0,[],https://twitter.com/Ligne9_RATP/status/1313137818575818753
231,Ligne 9,@Ligne9_RATP,2020-10-03T12:25:29.000Z,"Ligne 9
@Ligne9_RATP
·
Oct 3, 2020", panne de signalisation à Miromesnil. 14h24. Le trafic est perturbé sur l'ensemble de la #ligne9 #RATP,⚠,1.0,1.0,,[],https://twitter.com/Ligne9_RATP/status/1312368170288766976
232,Ligne 9,@Ligne9_RATP,2020-10-01T18:05:06.000Z,"Ligne 9
@Ligne9_RATP
·
Oct 1, 2020",[ Accident grave de personne] 20h00 : une rame stationne à Nation en direction de Mairie de Montreuil #Ligne9 #RATP,❌,2.0,2.0,4.0,[],https://twitter.com/Ligne9_RATP/status/1311728865182613511
